val1,type1,val2,type2,name_similarity,username_similarity,exact_match,email_username_match,shared_findings_count,shared_domains,label
site_2148.com,domain,site_2894.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
rajesh khan,name,ken_gupta@outlook.com,email,0.3,0.0,0.0,0.0,0,0.0,0
hacker_rajesh64@rajeshsite.net,email,hacker_rajesh64,username,1.0,0.0,0.0,1.0,0,0.0,1
hacker_rajesh97,username,ali_ahmed@yahoo.com,email,0.333,0.0,0.0,0.0,0,0.0,0
rajesh_guptaa,username,+15901077071,phone,0.0,0.0,0.0,0.0,2,0.0,1
+918733759412,phone,jane sato,name,0.0,0.0,0.0,0.0,0,0.0,0
+919289245144,phone,michael_tanaka@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
saramillersite.com,domain,amit_johnson@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
site_895.com,domain,user_2188,username,0.381,0.0,0.0,0.0,0,0.0,0
site_7528.com,domain,rajesh kumar,name,0.08,0.0,0.0,0.0,0,0.0,0
site_8711.com,domain,yuki patel,name,0.174,0.0,0.0,0.0,0,0.0,0
contact_4223@gmail.com,email,site_2494.com,domain,0.0,0.0,0.0,0.0,1,0.0,0
hacker_rahul77,username,+12554553068,phone,0.0,0.0,0.0,0.0,0,0.0,1
+919289245144,phone,fatima83@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
priya brown,name,+919387772934,phone,0.0,0.0,0.0,0.0,0,0.0,0
user_8880,username,+916224518929,phone,0.091,0.0,0.0,0.0,0,0.0,0
+16517035482,phone,yuki_wililam,username,0.0,0.0,0.0,0.0,0,0.0,1
rajesh_miller,username,fatima patel,name,0.24,0.0,0.0,0.0,0,0.0,0
amitsharmasite.com,domain,rajesh khan,name,0.345,0.0,0.0,0.0,0,0.0,0
user_5098,username,contact_2264@gmail.com,email,0.095,0.0,0.0,0.0,0,0.0,0
rajeshmillersite.com,domain,john_garcia@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
michael_tanakadev.org,domain,+919804281916,phone,0.0,0.0,0.0,0.0,2,0.0,1
jane_johnson,username,ananyakhan,username,0.364,0.364,0.0,0.0,0,0.0,0
alikumarsite.com,domain,rajesh_gupta@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
+919916712744,phone,amit srharma,name,0.0,0.0,0.0,0.0,2,0.0,1
elena51,username,priya singh,name,0.111,0.0,0.0,0.0,0,0.0,0
priya_williamscoder,username,priya_willmiams,username,0.824,0.824,0.0,0.0,1,0.0,1
jane singh,name,+917265935870,phone,0.0,0.0,0.0,0.0,0,0.0,0
jane35@gmail.com,email,rajesh68@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
lisa brown,name,elena sato,name,0.4,0.0,0.0,0.0,0,0.0,0
ahul patel,name,+12554553068,phone,0.0,0.0,0.0,0.0,2,0.0,1
contact_4226@outlook.com,email,rahul tanaka,name,0.167,0.0,0.0,0.0,0,0.0,0
sara88,username,rahul77,username,0.308,0.308,0.0,0.0,0,0.0,0
praiya726,username,+16461064505,phone,0.095,0.0,0.0,0.0,1,0.0,1
john garcia,name,site_2485.com,domain,0.167,0.0,0.0,0.0,0,0.0,0
+916544460051,phone,contact_2989@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
ali42,username,ali42cder,username,0.714,0.714,0.0,0.0,2,0.0,1
elena doe,name,rajesh miller,name,0.273,0.0,0.0,0.0,0,0.0,0
ali kumar,name,ali42cder,username,0.444,0.0,0.0,0.0,0,0.0,1
+916131372127,phone,contact_9135@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
rajesh khan,name,+919837615419,phone,0.0,0.0,0.0,0.0,1,0.0,0
amit_sharma@amitsite.net,email,amit sharma,name,0.909,0.0,0.0,0.0,1,0.0,1
amit brown,name,contact_8949@gmail.com,email,0.182,0.0,0.0,0.0,0,0.0,0
michael_sharma@yahoo.com,email,michael shara,name,0.889,0.0,0.0,0.0,2,0.0,1
site_9020.com,domain,amit khan,name,0.182,0.0,0.0,0.0,0,0.0,0
ke3n7,username,kenjonessite.com,domain,0.286,0.0,0.0,0.0,2,0.0,1
john_garcia@outlook.com,email,fatimatanakasite.com,domain,0.0,0.0,0.0,0.0,2,0.0,0
rajesh_singh@hotmail.com,email,lisa_ahmed,username,0.273,0.0,0.0,0.0,0,0.0,0
+917265935870,phone,elena51coder,username,0.08,0.0,0.0,0.0,2,0.0,1
priyawilliamssite.com,domain,fatima devi,name,0.25,0.0,0.0,0.0,0,0.0,0
john_garcia@outlook.com,email,johngarcia,username,0.952,0.0,0.0,0.0,0,0.0,1
al kumar,name,alai42,username,0.429,0.0,0.0,0.0,2,0.0,1
+916907477163,phone,user_940,username,0.19,0.0,0.0,0.0,0,0.0,0
+916834538238,phone,sara patel,name,0.0,0.0,0.0,0.0,0,0.0,0
john_amhed,username,john_ahmed@hotmail.com,email,0.9,0.0,0.0,0.0,0,0.0,1
ali kumar,name,lisa9,username,0.429,0.0,0.0,0.0,0,0.0,0
hacker_lisa_patel,username,elena tanaka,name,0.276,0.0,0.0,0.0,0,0.0,0
ali kumar,name,ali42,username,0.429,0.0,0.0,0.0,1,0.0,1
janejohnsonsite.com,domain,rajeshguptasite.com,domain,0.0,0.0,0.0,0.0,1,0.0,0
user_7933,username,user_637,username,0.706,0.706,0.0,0.0,0,0.0,0
prya3g9,username,priya borwn,name,0.444,0.0,0.0,0.0,1,0.0,1
+918318297467,phone,fatima devi,name,0.0,0.0,0.0,0.0,0,0.0,1
+918474818136,phone,john15coder,username,0.083,0.0,0.0,0.0,1,0.0,1
jane_johnon,username,hacker_jane_johnsno,username,0.667,0.667,0.0,0.0,0,0.0,1
user_7208,username,user_8476,username,0.667,0.667,0.0,0.0,0,0.0,0
ken garcia,name,ken37@yahoo.com,email,0.4,0.0,0.0,0.0,0,0.0,0
+917871714345,phone,rajeshmillersite.com,domain,0.0,0.0,0.0,0.0,2,0.0,1
jane sato,name,contact_5408@proton.me,email,0.286,0.0,0.0,0.0,0,0.0,0
fatimatanakasite.com,domain,hackerfatima83,username,0.353,0.0,0.0,0.0,2,0.0,1
user_5876,username,+916254387307,phone,0.273,0.0,0.0,0.0,0,0.0,0
michael tanaka,name,hacker_priya39,username,0.286,0.0,0.0,0.0,0,0.0,0
rajesh_singh@hotmail.com,email,fatim83,username,0.211,0.0,0.0,0.0,0,0.0,0
user_7463,username,user_9676,username,0.778,0.778,0.0,0.0,0,0.0,0
user_4062,username,david tanaka,name,0.0,0.0,0.0,0.0,0,0.0,0
ali42@proton.me,email,michael williams,name,0.286,0.0,0.0,0.0,0,0.0,0
+14681632915,phone,lisa amed,name,0.0,0.0,0.0,0.0,1,0.0,1
user_8824,username,+916067635098,phone,0.091,0.0,0.0,0.0,0,0.0,0
john johnson,name,john_johns2on,username,0.88,0.0,0.0,0.0,0,0.0,1
+919666362423,phone,rajesh_martinez@yahoo.com,email,0.0,0.0,0.0,0.0,0,0.0,0
michael@customlab.org,email,michael_williams,username,0.609,0.0,0.0,0.0,1,0.0,1
elenadavissite.com,domain,+918981347325,phone,0.0,0.0,0.0,0.0,0,0.0,0
+918123425397,phone,ait_johnson,username,0.0,0.0,0.0,0.0,0,0.0,0
ken@customlab.org,email,+16750183932,phone,0.0,0.0,0.0,0.0,0,0.0,1
amit sharma,name,fatima_patel@outlook.com,email,0.348,0.0,0.0,0.0,0,0.0,0
+916784842650,phone,site_8188.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
saramillersite.com,domain,michael_brown@hotmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
kenjonessite.com,domain,+18389138962,phone,0.0,0.0,0.0,0.0,1,0.0,1
+916096008201,phone,+916166499633,phone,0.0,0.0,0.0,0.0,0,0.0,0
+16750183932,phone,ken garcia,name,0.0,0.0,0.0,0.0,2,0.0,1
contact_5194@outlook.com,email,contact_8230@hotmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
david khan,name,site_2972.com,domain,0.087,0.0,0.0,0.0,0,0.0,0
user_5863,username,contact_9349@gmail.com,email,0.19,0.0,0.0,0.0,0,0.0,0
priya3g9,username,priya borwn,name,0.526,0.0,0.0,0.0,1,0.0,1
site_5061.com,domain,+916713876368,phone,0.0,0.0,0.0,0.0,0,0.0,0
contact_1938@proton.me,email,ananya khan,name,0.174,0.0,0.0,0.0,0,0.0,0
lisatanakasite.com,domain,priya76@proton.me,email,0.0,0.0,0.0,0.0,0,0.0,0
user_3410,username,robert kumar,name,0.286,0.0,0.0,0.0,0,0.0,0
user_1119,username,contact_4150@hotmail.com,email,0.19,0.0,0.0,0.0,0,0.0,0
user_553,username,+916224112684,phone,0.0,0.0,0.0,0.0,0,0.0,0
contact_1678@outlook.com,email,site_7532.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
john_hmed,username,john_amhed,username,0.842,0.842,0.0,0.0,1,0.0,1
lisa_patle,username,lisatanakasite.com,domain,0.5,0.0,0.0,0.0,0,0.0,0
ananya_khan@proton.me,email,+13420505754,phone,0.0,0.0,0.0,0.0,0,0.0,1
+918338710195,phone,elena_tanaka@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
emily davis,name,+916714915822,phone,0.0,0.0,0.0,0.0,0,0.0,0
fatima70@hotmail.com,email,jane3,username,0.154,0.0,0.0,0.0,0,0.0,0
user_9568,username,user_8305,username,0.667,0.667,0.0,0.0,1,0.0,0
elena sato,name,rahul patel,name,0.381,0.0,0.0,0.0,0,0.0,0
michae_lshaxrma,username,mich5ael_sharmacoder,username,0.743,0.743,0.0,0.0,1,0.0,1
ken smith,name,site_311.com,domain,0.286,0.0,0.0,0.0,0,0.0,0
user_720,username,priya martinez,name,0.182,0.0,0.0,0.0,1,0.0,0
hacke_rlisa_patel,username,+12389198026,phone,0.0,0.0,0.0,0.0,2,0.0,1
david38@hotmail.com,email,+919310858477,phone,0.0,0.0,0.0,0.0,0,0.0,0
jnae3,username,+17822494780,phone,0.0,0.0,0.0,0.0,0,0.0,1
site_8182.com,domain,contact_2920@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
johnahmedsite.com,domain,rajesh smith,name,0.345,0.0,0.0,0.0,0,0.0,0
+919640160203,phone,lisatanakasite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
user_8818,username,ken jones,name,0.222,0.0,0.0,0.0,0,0.0,0
amit_johnson@outlook.com,email,ken jones,name,0.476,0.0,0.0,0.0,0,0.0,0
yukiahmedsite.com,domain,sara88@hotmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
ananya_khan,username,ananyakhan,username,0.952,0.952,0.0,0.0,1,0.0,1
priya williams,name,hacker_elena_tanaka,username,0.182,0.0,0.0,0.0,0,0.0,0
contact_9804@proton.me,email,+916204598811,phone,0.0,0.0,0.0,0.0,0,0.0,0
rajesh khan,name,rajesh97@hotmail.com,email,0.632,0.0,0.0,0.0,1,0.0,1
rgajesh6,username,rajesh6,username,0.933,0.933,0.0,0.0,0,0.0,1
site_1731.com,domain,contact_6089@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
johnahmedsite.com,domain,pjohn_hmed,username,0.593,0.0,0.0,0.0,2,0.0,1
michaelwilliamssite.com,domain,+919837615419,phone,0.0,0.0,0.0,0.0,0,0.0,0
+916062611764,phone,site_1730.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
rajesh68,username,ken jones,name,0.353,0.0,0.0,0.0,0,0.0,0
ken37,username,hacker_ken37,username,0.588,0.588,0.0,0.0,0,0.0,1
+919589711983,phone,emily_brown@yahoo.com,email,0.0,0.0,0.0,0.0,1,0.0,1
kenb@customlab.org,email,hacker_ken37,username,0.375,0.0,0.0,0.0,1,0.0,1
+919589711983,phone,rajesh gupta,name,0.0,0.0,0.0,0.0,0,0.0,0
janesinghsite.com,domain,michael_williams,username,0.303,0.0,0.0,0.0,0,0.0,0
+919323536905,phone,lisa77@yahoo.com,email,0.0,0.0,0.0,0.0,0,0.0,0
+917265935870,phone,lisa devi,name,0.0,0.0,0.0,0.0,0,0.0,0
priya singh,name,john15@outlook.com,email,0.118,0.0,0.0,0.0,0,0.0,0
michael patel,name,user_6258,username,0.091,0.0,0.0,0.0,0,0.0,0
+917212115091,phone,rajesh_miller,username,0.0,0.0,0.0,0.0,2,0.0,1
user_693,username,site_1842.com,domain,0.286,0.0,0.0,0.0,0,0.0,0
contact_867@proton.me,email,+916102211280,phone,0.0,0.0,0.0,0.0,0,0.0,0
priya williams,name,+916698706930,phone,0.0,0.0,0.0,0.0,0,0.0,0
ken80@gmail.com,email,rahul patel,name,0.125,0.0,0.0,0.0,0,0.0,0
hacker_rajesh_millxer,username,rajesh_miller,username,0.765,0.765,0.0,0.0,2,0.0,1
michael sharma,name,+918335090736,phone,0.0,0.0,0.0,0.0,0,0.0,0
user_3978,username,contact_1274@outlook.com,email,0.19,0.0,0.0,0.0,0,0.0,0
rajesh_miller@proton.me,email,rajesh gupta,name,0.48,0.0,0.0,0.0,0,0.0,0
fatima70@hotmail.com,email,lisa77@yahoo.com,email,0.0,0.0,0.0,0.0,0,0.0,0
michael@customlab.org,email,michael_wirlliams,username,0.583,0.0,0.0,0.0,0,0.0,1
ken37@yahoo.com,email,yuki_williams@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
fatima tanaka,name,site_9494.com,domain,0.154,0.0,0.0,0.0,0,0.0,0
hacer_rajesh64,username,rajeshsmithsite.com,domain,0.364,0.0,0.0,0.0,2,0.0,1
priya davis,name,emily khan,name,0.286,0.0,0.0,0.0,0,0.0,0
fatima patel,name,elenatanakasite.com,domain,0.387,0.0,0.0,0.0,0,0.0,0
david patel,name,site_3918.com,domain,0.25,0.0,0.0,0.0,0,0.0,0
+918123425397,phone,lisa patel,name,0.0,0.0,0.0,0.0,1,0.0,0
fatim83,username,fatima tnaaka,name,0.5,0.0,0.0,0.0,1,0.0,1
lisa77,username,michaeltanakasite.com,domain,0.148,0.0,0.0,0.0,0,0.0,0
lisaa_hed,username,lsia@customlab.org,email,0.462,0.0,0.0,0.0,2,0.0,1
amit_sharma@amitsite.net,email,amit srharma,name,0.87,0.0,0.0,0.0,1,0.0,1
jane35,username,jane35coder,username,0.706,0.706,0.0,0.0,0,0.0,1
user_4451,username,+916752816600,phone,0.182,0.0,0.0,0.0,0,0.0,0
site_5294.com,domain,+916369392285,phone,0.0,0.0,0.0,0.0,0,0.0,0
jane singh,name,michaelwilliamssite.com,domain,0.242,0.0,0.0,0.0,0,0.0,0
rajeshlabs.net,domain,rajesh6,username,0.571,0.0,0.0,0.0,1,0.0,1
john garcia,name,lisa_patel@outlook.com,email,0.19,0.0,0.0,0.0,0,0.0,0
lisa92@gmail.com,email,ken jones,name,0.133,0.0,0.0,0.0,0,0.0,0
rahul77,username,lisa48@proton.me,email,0.154,0.0,0.0,0.0,0,0.0,0
ali ahmed,name,priya singh,name,0.3,0.0,0.0,0.0,0,0.0,0
rajesh miller,name,rajesh6,username,0.6,0.0,0.0,0.0,2,0.0,1
yuki devi,name,priya39@gmail.com,email,0.25,0.0,0.0,0.0,0,0.0,0
+916052211236,phone,+916581726486,phone,0.0,0.0,0.0,0.0,2,0.0,0
contact_8779@yahoo.com,email,+916221130872,phone,0.0,0.0,0.0,0.0,0,0.0,0
michael_sharmacoderdev.org,domain,+13755491676,phone,0.0,0.0,0.0,0.0,1,0.0,1
sara88coder,username,sara88,username,0.706,0.706,0.0,0.0,2,0.0,1
lisadevisite.com,domain,amit_sharma,username,0.296,0.0,0.0,0.0,0,0.0,0
lisalabs.net,domain,+918335090736,phone,0.0,0.0,0.0,0.0,2,0.0,1
elena kumar,name,site_7027.com,domain,0.167,0.0,0.0,0.0,0,0.0,0
+917047187022,phone,priya3g9,username,0.095,0.0,0.0,0.0,2,0.0,1
site_4203.com,domain,+916367749552,phone,0.0,0.0,0.0,0.0,0,0.0,0
lisa devi,name,+919387772934,phone,0.0,0.0,0.0,0.0,0,0.0,0
sara88,username,fatima83@outlook.com,email,0.429,0.0,0.0,0.0,0,0.0,0
contact_4635@outlook.com,email,user_7218,username,0.095,0.0,0.0,0.0,0,0.0,0
user_8832,username,contact_9331@proton.me,email,0.19,0.0,0.0,0.0,0,0.0,0
+17908303933,phone,jane_johnson,username,0.0,0.0,0.0,0.0,3,0.0,1
user_4125,username,contact_9068@outlook.com,email,0.095,0.0,0.0,0.0,0,0.0,0
+919376816771,phone,ananya_khan@proton.me,email,0.0,0.0,0.0,0.0,0,0.0,0
+917212115091,phone,ali42coder,username,0.087,0.0,0.0,0.0,0,0.0,0
site_4589.com,domain,ali miller,name,0.174,0.0,0.0,0.0,0,0.0,0
site_8913.com,domain,site_8379.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
amit@customlab.org,email,amitjohnsonsite.com,domain,0.0,0.0,0.0,0.0,2,0.0,1
ken3,username,michael_williams@proton.me,email,0.1,0.0,0.0,0.0,0,0.0,0
user_4322,username,user_6800,username,0.556,0.556,0.0,0.0,0,0.0,0
site_6088.com,domain,contact_1783@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
+916013092582,phone,contact_7331@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
user_3588,username,+916554351265,phone,0.182,0.0,0.0,0.0,0,0.0,0
hacker_carlos_sharma,username,+917327141441,phone,0.0,0.0,0.0,0.0,0,0.0,0
+17175203672,phone,fatim83,username,0.105,0.0,0.0,0.0,1,0.0,1
site_6757.com,domain,+916264581624,phone,0.0,0.0,0.0,0.0,0,0.0,0
rjaesh97,username,+917185643633,phone,0.19,0.0,0.0,0.0,1,0.0,1
+917684885731,phone,priya_williamscoder@priyasite.net,email,0.0,0.0,0.0,0.0,1,0.0,1
amit brown,name,contact_1043@yahoo.com,email,0.182,0.0,0.0,0.0,0,0.0,0
hacker_john_johnsondev.org,domain,john_johnson,username,0.632,0.0,0.0,0.0,1,0.0,1
rahulpatelsite.com,domain,rajesh_singh,username,0.333,0.0,0.0,0.0,0,0.0,0
michael_brown@hotmail.com,email,rajeshsinghsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
+918687709408,phone,jken80,username,0.211,0.0,0.0,0.0,0,0.0,0
yukidevisite.com,domain,rajesh_gupta@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
rahul brown,name,site_1009.com,domain,0.083,0.0,0.0,0.0,0,0.0,0
michaekl tanaka,name,michael_tanka,username,0.857,0.0,0.0,0.0,0,0.0,1
contact_1814@yahoo.com,email,yuki devi,name,0.0,0.0,0.0,0.0,0,0.0,0
aanya_khan,username,+13420505754,phone,0.0,0.0,0.0,0.0,0,0.0,1
lisa_patle,username,michael_tanaka,username,0.333,0.333,0.0,0.0,0,0.0,0
ali kumar,name,john garcia,name,0.3,0.0,0.0,0.0,1,0.0,0
rajesh_martinez@rajeshsite.net,email,rajesh_martiez,username,0.966,0.0,0.0,0.0,1,0.0,1
ai4l2,username,ali42cder,username,0.571,0.571,0.0,0.0,2,0.0,1
site_4470.com,domain,site_4203.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
hacker_john_garcia,username,fatima devi,name,0.276,0.0,0.0,0.0,0,0.0,0
david singh,name,ali42@proton.me,email,0.25,0.0,0.0,0.0,0,0.0,0
ait_johnsondev.org,domain,hacker_amit_johson,username,0.556,0.0,0.0,0.0,1,0.0,1
fatima83@outlook.com,email,jane_singh@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
michael williams,name,+918209110951,phone,0.0,0.0,0.0,0.0,0,0.0,0
rajeshguptasite.com,domain,+917759419129,phone,0.0,0.0,0.0,0.0,0,0.0,0
jken80,username,hacker_kien80,username,0.526,0.526,0.0,0.0,0,0.0,1
david devi,name,+916232420075,phone,0.0,0.0,0.0,0.0,0,0.0,0
site_6683.com,domain,user_8220,username,0.364,0.0,0.0,0.0,0,0.0,0
site_412.com,domain,contact_1177@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
rajesh97@hotmail.com,email,lisa patel,name,0.222,0.0,0.0,0.0,2,0.0,0
contact_8329@yahoo.com,email,site_6092.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
user_4040,username,+916274447966,phone,0.182,0.0,0.0,0.0,0,0.0,0
contact_5221@hotmail.com,email,priya doe,name,0.19,0.0,0.0,0.0,0,0.0,0
user_9822,username,site_6250.com,domain,0.364,0.0,0.0,0.0,0,0.0,0
sarasmithsite.com,domain,fatim83,username,0.333,0.0,0.0,0.0,0,0.0,0
alikumarsite.com,domain,+917265935870,phone,0.0,0.0,0.0,0.0,0,0.0,0
janesatosite.com,domain,hacker_rajesh_gupta,username,0.286,0.0,0.0,0.0,0,0.0,0
rajeshsinghsite.com,domain,rajsehs_ingh,username,0.645,0.0,0.0,0.0,0,0.0,1
hacker_michael_tanhaka,username,michael_tanaka,username,0.778,0.778,0.0,0.0,2,0.0,1
yuki_wililam,username,hackre_yuki_williams,username,0.688,0.688,0.0,0.0,1,0.0,1
contact_2072@outlook.com,email,sara davis,name,0.091,0.0,0.0,0.0,0,0.0,0
rajeshguptasite.com,domain,priya_williamscoder,username,0.316,0.0,0.0,0.0,0,0.0,0
+918475056187,phone,+919837615419,phone,0.0,0.0,0.0,0.0,0,0.0,0
+917430387833,phone,+918338710195,phone,0.0,0.0,0.0,0.0,0,0.0,0
+917871714345,phone,+918965178657,phone,0.0,0.0,0.0,0.0,0,0.0,0
user_2035,username,contact_6982@hotmail.com,email,0.19,0.0,0.0,0.0,0,0.0,0
+917521726436,phone,lisa_ahmed@proton.me,email,0.0,0.0,0.0,0.0,0,0.0,0
lisa brown,name,hacker_john_johnson,username,0.276,0.0,0.0,0.0,0,0.0,0
site_8555.com,domain,user_6903,username,0.273,0.0,0.0,0.0,1,0.0,0
user_3402,username,contact_1302@proton.me,email,0.381,0.0,0.0,0.0,1,0.0,0
site_1158.com,domain,+916769133408,phone,0.0,0.0,0.0,0.0,0,0.0,0
michael_sharma@yahoo.com,email,faitma70,username,0.273,0.0,0.0,0.0,1,0.0,0
user_677,username,+916426347202,phone,0.19,0.0,0.0,0.0,0,0.0,0
site_6535.com,domain,john jones,name,0.087,0.0,0.0,0.0,0,0.0,0
yuki_williams@gmail.com,email,rahul77@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
emily brown,name,+917047187022,phone,0.0,0.0,0.0,0.0,0,0.0,0
hacker_lisa_atel,username,lia patel,name,0.56,0.0,0.0,0.0,2,0.0,1
+919640160203,phone,jane sato,name,0.0,0.0,0.0,0.0,0,0.0,0
ali_ahmed@yahoo.com,email,+917107621714,phone,0.0,0.0,0.0,0.0,0,0.0,0
hacker_john_johnson,username,sara miller,name,0.2,0.0,0.0,0.0,0,0.0,0
+916547999146,phone,emily ahmed,name,0.0,0.0,0.0,0.0,2,0.0,0
hacker_michael_brown,username,michael borwn,name,0.485,0.0,0.0,0.0,0,0.0,1
michael_wirlliams,username,hacker_michael_williams9,username,0.78,0.78,0.0,0.0,1,0.0,1
elena_tanaka@outlook.com,email,elenatanakasite.com,domain,0.0,0.0,0.0,0.0,0,0.0,1
site_4504.com,domain,site_8050.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
jane_singh,username,janelabs.net,domain,0.545,0.0,0.0,0.0,1,0.0,1
lisa_patel@hotmail.com,email,jane35@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
hacker_amit_johson,username,amit@customlab.org,email,0.364,0.0,0.0,0.0,0,0.0,1
site_5844.com,domain,site_4195.com,domain,0.0,0.0,0.0,0.0,1,0.0,0
john patel,name,site_1701.com,domain,0.174,0.0,0.0,0.0,0,0.0,0
+918183223644,phone,hacker_rajesh64,username,0.143,0.0,0.0,0.0,0,0.0,0
+919733959353,phone,lisa tanaka,name,0.0,0.0,0.0,0.0,0,0.0,0
rajeshmartinezsite.com,domain,rajesh_martinezdev.org,domain,0.0,0.0,0.0,0.0,3,0.0,1
michael_sharm,username,+13755491676,phone,0.0,0.0,0.0,0.0,0,0.0,1
ananya khan,name,hacker_priya76,username,0.24,0.0,0.0,0.0,0,0.0,0
+916580034907,phone,carlos khan,name,0.0,0.0,0.0,0.0,0,0.0,0
site_4851.com,domain,lisa martinez,name,0.231,0.0,0.0,0.0,0,0.0,0
michael smith,name,+916264581624,phone,0.0,0.0,0.0,0.0,0,0.0,0
+919916712744,phone,yuki_wililams,username,0.0,0.0,0.0,0.0,0,0.0,0
rajesh miller,name,+917521726436,phone,0.0,0.0,0.0,0.0,0,0.0,0
fatima gupta,name,+916172833983,phone,0.0,0.0,0.0,0.0,0,0.0,0
neha davis,name,site_2422.com,domain,0.174,0.0,0.0,0.0,0,0.0,0
michael_brown,username,michael borwn,name,0.538,0.0,0.0,0.0,0,0.0,1
hacker_yuki_ahmed,username,yuki ahmed,name,0.444,0.0,0.0,0.0,0,0.0,1
contact_4605@gmail.com,email,site_2251.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
+919254703979,phone,fatimadevisite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
user_3864,username,+916588403159,phone,0.182,0.0,0.0,0.0,0,0.0,0
rajesh singh,name,ken_gupta,username,0.286,0.0,0.0,0.0,0,0.0,0
yuki devi,name,ali42@proton.me,email,0.143,0.0,0.0,0.0,0,0.0,0
fatima tanaka,name,hacker_john_johnson,username,0.125,0.0,0.0,0.0,0,0.0,0
praiya726,username,priya sinmgh,name,0.476,0.0,0.0,0.0,0,0.0,1
amit_johnson,username,+17016107865,phone,0.0,0.0,0.0,0.0,1,0.0,1
hacker_rajesh97,username,rajesh miller,name,0.571,0.0,0.0,0.0,0,0.0,0
ali42@proton.me,email,+918595924800,phone,0.0,0.0,0.0,0.0,0,0.0,0
sara smith,name,+919994107253,phone,0.0,0.0,0.0,0.0,0,0.0,0
lisapatelsite.com,domain,ali kumar,name,0.308,0.0,0.0,0.0,0,0.0,0
+917430387833,phone,+919596703526,phone,0.0,0.0,0.0,0.0,0,0.0,0
michaelsharmasite.com,domain,michael_williams@proton.me,email,0.0,0.0,0.0,0.0,0,0.0,0
ken37@yahoo.com,email,lisa ahmed,name,0.133,0.0,0.0,0.0,0,0.0,0
fatimadevisite.com,domain,fatima70,username,0.462,0.0,0.0,0.0,2,0.0,1
+917327141441,phone,+917759419129,phone,0.0,0.0,0.0,0.0,0,0.0,0
+919310858477,phone,rajesh gupta,name,0.0,0.0,0.0,0.0,0,0.0,0
sara_smith@hotmail.com,email,michael_sharmacoder,username,0.276,0.0,0.0,0.0,0,0.0,0
faitma70,username,fatima edvi,name,0.526,0.0,0.0,0.0,2,0.0,1
priyabrownsite.com,domain,priya borwn,name,0.345,0.0,0.0,0.0,2,0.0,1
contact_7096@outlook.com,email,user_6065,username,0.286,0.0,0.0,0.0,0,0.0,0
+916836461469,phone,site_267.com,domain,0.0,0.0,0.0,0.0,1,0.0,0
rajesh_martinez@yahoo.com,email,+918965178657,phone,0.0,0.0,0.0,0.0,0,0.0,0
contact_8230@hotmail.com,email,user_8305,username,0.381,0.0,0.0,0.0,0,0.0,0
lia patel,name,lias_patel,username,0.842,0.0,0.0,0.0,0,0.0,1
rajesh_martinez@yahoo.com,email,+918338710195,phone,0.0,0.0,0.0,0.0,0,0.0,0
sara singh,name,site_2665.com,domain,0.174,0.0,0.0,0.0,0,0.0,0
+919243258548,phone,yuki_ahmed,username,0.0,0.0,0.0,0.0,0,0.0,0
elena sato,name,elnea35@elenasite.net,email,0.471,0.0,0.0,0.0,2,0.0,1
site_674.com,domain,priya kumar,name,0.087,0.0,0.0,0.0,0,0.0,0
elena51@hotmail.com,email,carlossharmasite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
ilsa@customlab.org,email,lisa48dev.org,domain,0.0,0.0,0.0,0.0,3,0.0,1
